S,E,累计确诊,治愈人数,死亡人数
7026491643.242153,1936502.188086798,129561.23796730302,545228114.2588402,11418358.072953789
7026491620.533671,1933629.1259820557,129369.01640159417,545231142.9425646,11418417.381381813
7026491597.85888,1930760.3264522625,129177.0800224907,545234167.1328284,11418476.601817789
7026491575.2177305,1927895.783173314,128985.42840687983,545237186.8362981,11418535.734392261
7026491552.610172,1925035.4898304888,128794.06113227656,545240202.0596306,11418594.779235587
7026491530.036156,1922179.4401184337,128602.97777682269,545243212.8094728,11418653.736477926
7026491507.49563,1919327.6277411506,128412.17791928591,545246219.0924616,11418712.606249247
7026491484.988547,1916480.0464119823,128221.66113905885,545249220.9152242,11418771.388679324
7026491462.514856,1913636.6898535988,128031.42701615818,545252218.284378,11418830.083897742
7026491440.074509,1910797.5517979835,127841.47513122366,545255211.2065306,11418888.692033887
7026491417.667454,1907962.6259864187,127651.80506551724,545258199.6882795,11418947.21321696
7026491395.293643,1905131.906169473,127462.41640092211,545261183.7362128,11419005.647575969
7026491372.953027,1902305.3861069863,127273.30871994182,545264163.3569088,11419063.995239727
7026491350.6455555,1899483.059568057,127084.4816056993,545267138.5569357,11419122.256336858
7026491328.371181,1896664.920331028,126895.934641936,545270109.3428521,11419180.430995796
7026491306.129853,1893850.9621834725,126707.6674130109,545273075.7212071,11419238.519344784
7026491283.921524,1891041.1789221808,126519.67950389971,545276037.6985399,11419296.521511873
7026491261.746143,1888235.5643531464,126331.97050019383,545278995.2813798,11419354.437624928
7026491239.603663,1885434.1122915528,126144.53998809951,545281948.4762468,11419412.267811619
7026491217.494035,1882636.8165617592,125957.38755443692,545284897.2896512,11419470.01219943
7026491195.417209,1879843.6709972871,125770.51278663923,545287841.7280931,11419527.670915656
7026491173.3731365,1877054.669440807,125583.9152727517,545290781.7980636,11419585.244087402
7026491151.36177,1874269.8057441248,125397.59460143083,545293717.5060439,11419642.731841585
7026491129.38306,1871489.0737681678,125211.55036194333,545296648.8585056,11419700.134304933
7026491107.436959,1868712.4673829712,125025.78214416534,545299575.8619107,11419757.451603988
7026491085.523418,1865939.9804676655,124840.28953858145,545302498.5227115,11419814.683865102
7026491063.642389,1863171.6069104618,124655.07213628384,545305416.847351,11419871.83121444
7026491041.793823,1860407.3406086392,124470.12952897135,545308330.8422624,11419928.893777978
7026491019.977673,1857647.1754685305,124285.46130894858,545311240.5138694,11419985.87168151
7026490998.19389,1854891.10540551,124101.06706912501,545314145.8685863,11420042.765050638
7026490976.442426,1852139.1243439787,123916.94640301411,545317046.9128177,11420099.574010784
7026490954.723233,1849391.226217352,123733.0989047324,545319943.6529589,11420156.298687177
7026490933.036264,1846647.4049680457,123549.52416899859,545322836.0953954,11420212.939204864
7026490911.381471,1843907.6545474627,123366.22179113269,545325724.2465036,11420269.495688707
7026490889.758805,1841171.9689159803,123183.1913670551,545328608.1126502,11420325.968263378
7026490868.16822,1838440.342042936,123000.43249328573,545331487.7001925,11420382.357053371
7026490846.609667,1835712.7679066146,122817.9447669431,545334363.0154784,11420438.662182992
7026490825.083099,1832989.240494235,122635.72778574345,545337234.0648464,11420494.883776361
7026490803.5884695,1830269.7538019367,122453.7811479999,545340100.8546256,11420551.021957416
7026490782.12573,1827554.3018347675,122272.10445262151,545342963.3911356,11420607.07684991
7026490760.694833,1824842.8786066684,122090.69729911238,545345821.6806867,11420663.048577411
7026490739.295732,1822135.4781404622,121909.55928757082,545348675.7295799,11420718.937263308
7026490717.928379,1819432.0944678395,121728.69001868847,545351525.5441067,11420774.743030805
7026490696.592728,1816732.7216293458,121548.08909374938,545354371.1305494,11420830.46600292
7026490675.288731,1814037.353674368,121367.75611462914,545357212.495181,11420886.106302494
7026490654.016341,1811345.9846611219,121187.69068379402,545360049.6442649,11420941.664052181
7026490632.775512,1808658.6086566383,121007.89240430009,545362882.5840557,11420997.139374454
7026490611.566196,1805975.2197367507,120828.36087979234,545365711.3207983,11421052.532391606
7026490590.388348,1803295.8119860818,120649.09571450378,545368535.8607285,11421107.84322575
7026490569.2419195,1800620.3794980303,120470.09651325464,545371356.2100729,11421163.071998812
7026490548.126865,1797948.9163747586,120291.36288145141,545374172.3750488,11421218.218832543
7026490527.043138,1795281.4167271792,120112.89442508602,545376984.3618642,11421273.283848511
7026490505.990691,1792617.8746749416,119934.690750735,545379792.176718,11421328.267168103
7026490484.969479,1789958.2843464199,119756.75146555853,545382595.8257998,11421383.168912526
7026490463.979454,1787302.639878699,119579.07617729963,545385395.3152902,11421437.989202809
7026490443.020571,1784650.9354175632,119401.66449428332,545388190.6513605,11421492.728159798
7026490422.092783,1782003.1651174815,119224.5160254157,545390981.8401729,11421547.385904165
7026490401.196045,1779359.3231415956,119047.6303801831,545393768.8878803,11421601.962556398
7026490380.33031,1776719.4036617074,118871.00716865124,545396551.8006266,11421656.458236808
7026490359.495532,1774083.4008582653,118694.64600146435,545399330.5845467,11421710.87306553
7026490338.691666,1771451.3089203523,118518.54648984435,545402105.245766,11421765.207162514
7026490317.918664,1768823.1220456718,118342.70824558994,545404875.7904013,11421819.46064754
7026490297.176482,1766198.8344405366,118167.13088107576,545407642.2245601,11421873.633640205
7026490276.465075,1763578.4403198548,117991.81400925157,545410404.5543408,11421927.726259932
7026490255.784395,1760961.9339071175,117816.75724364136,545413162.7858329,11421981.738625964
7026490235.134398,1758349.3094343857,117641.96019834251,545415916.9251165,11422035.670857368
7026490214.5150385,1755740.5611422786,117467.42248802494,545418666.9782633,11422089.523073034
7026490193.9262705,1753135.6832799597,117293.14372793025,545421412.9513353,11422143.295391679
7026490173.368049,1750534.670105125,117119.1235338709,545424154.850386,11422196.987931838
7026490152.840327,1747937.5158839896,116945.36152222932,545426892.6814598,11422250.600811874
7026490132.343061,1745344.2148912756,116771.8573099571,545429626.450592,11422304.134149974
7026490111.876206,1742754.7614101996,116598.61051457413,545432356.1638092,11422357.588064147
7026490091.439717,1740169.149732459,116425.62075416779,545435081.8271286,11422410.962672232
7026490071.033548,1737587.3741582215,116252.88764739202,545437803.4465591,11422464.25809189
7026490050.657655,1735009.42899611,116080.4108134666,545440521.0281001,11422517.474440604
7026490030.311992,1732435.3085631924,115908.18987217621,545443234.5777426,11422570.611835692
7026490009.996514,1729865.007184967,115736.22444386964,545445944.1014682,11422623.670394288
7026489989.711178,1727298.5191953515,115564.51414945893,545448649.6052501,11422676.650233358
7026489969.455937,1724735.8389366705,115393.0586104186,545451351.0950524,11422729.551469693
7026489949.230748,1722176.9607596414,115221.85744878468,545454048.5768301,11422782.374219911
7026489929.035565,1719621.8790233638,115050.91028715404,545456742.05653,11422835.118600458
7026489908.870345,1717070.5880953064,114880.21674868344,545459431.5400896,11422887.784727603
7026489888.735043,1714523.0823512943,114709.77645708874,545462117.0334377,11422940.372717448
7026489868.629614,1711979.3561754967,114539.58903664406,545464798.5424943,11422992.882685918
7026489848.554014,1709439.403960415,114369.65411218099,545467476.0731707,11423045.314748771
7026489828.5082,1706903.2201068695,114199.97130908769,545470149.6313692,11423097.66902159
7026489808.4921255,1704370.7990239882,114030.54025330815,545472819.2229837,11423149.945619784
7026489788.505748,1701842.1351291938,113861.36057134131,545475484.8538991,11423202.144658597
7026489768.549023,1699317.2228481912,113692.43189024023,545478146.5299916,11423254.266253097
7026489748.621906,1696796.056614956,113523.7538376113,545480804.2571287,11423306.310518183
7026489728.724355,1694278.630871721,113355.3260416134,545483458.0411693,11423358.277568584
7026489708.856324,1691764.9400689658,113187.14813095711,545486107.8879633,11423410.16751886
7026489689.01777,1689254.9786654024,113019.21973490383,545488753.8033524,11423461.980483398
7026489669.208649,1686748.7411279646,112851.54048326504,545491395.7931691,11423513.716576416
7026489649.428918,1684246.2219317951,112684.1100064014,545494033.8632379,11423565.375911964
7026489629.678533,1681747.4155602336,112516.92793522203,545496668.0193739,11423616.958603922
7026489609.95745,1679252.3165048044,112349.99390118361,545499298.267384,11423668.464766001
7026489590.265626,1676760.9192652043,112183.3075362896,545501924.6130667,11423719.894511744
7026489570.603018,1674273.2183492905,112016.86847308947,545504547.0622114,11423771.247954525
7026489550.969582,1671789.208273069,111850.67634467784,545507165.6205992,11423822.52520755
7026489531.365274,1669308.8835606812,111684.73078469363,545509780.2940024,11423873.726383854
7026489511.790052,1666832.2387443937,111519.03142731938,545512391.0881852,11423924.85159631
7026489492.243874,1664359.2683645843,111353.57790728033,545514998.0089028,11423975.900957622
7026489472.726694,1661889.9669697315,111188.36985984366,545517601.0619019,11424026.87458032
7026489453.238471,1659424.3291164015,111023.4069208177,545520200.252921,11424077.772576777
7026489433.779161,1656962.3493692367,110858.68872655106,545522795.5876898,11424128.595059194
7026489414.348722,1654504.0223009437,110694.21491393192,545525387.0719295,11424179.342139604
7026489394.947111,1652049.342492281,110529.98512038718,545527974.7113528,11424230.013929877
7026489375.574285,1649598.3045320474,110365.99898388165,545530558.5116642,11424280.610541718
7026489356.230201,1647150.90301707,110202.25614291728,545533138.4785594,11424331.132086663
7026489336.914816,1644707.132552192,110038.75623653234,545535714.6177258,11424381.578676084
7026489317.628088,1642266.9877502616,109875.49890430065,545538286.9348425,11424431.950421188
7026489298.369975,1639830.4632321186,109712.48378633075,545540855.4355798,11424482.247433016
7026489279.140434,1637397.5536265846,109549.71052326515,545543420.1256,11424532.469822444
7026489259.939423,1634968.2535704493,109387.1787562795,545545981.0105567,11424582.617700186
7026489240.766899,1632542.5577084597,109224.88812708182,545548538.0960952,11424632.691176789
7026489221.62282,1630120.460693308,109062.83827791171,545551091.3878525,11424682.690362638
7026489202.507144,1627701.95718562,108901.02885153954,545553640.8914573,11424732.615367953
7026489183.419828,1625287.041853943,108739.45949126569,545556186.6125298,11424782.466302792
7026489164.360832,1622875.7093747342,108578.12984091975,545558728.5566816,11424832.243277047
7026489145.330112,1620467.9544323492,108417.03954485974,545561266.7295166,11424881.946400449
7026489126.327627,1618063.7717190299,108256.18824797132,545563801.13663,11424931.575782565
7026489107.353334,1615663.155934893,108095.57559566702,545566331.7836088,11424981.131532801
7026489088.407193,1613266.1017879185,107935.20123388541,545568858.6760315,11425030.613760399
7026489069.489161,1610872.6039939376,107775.0648090904,545571381.8194685,11425080.02257444
7026489050.5991955,1608482.6572766213,107615.1659682704,545573901.2194821,11425129.358083842
7026489031.737257,1606096.2563674687,107455.50435893757,545576416.881626,11425178.620397365
7026489012.903302,1603713.3960057956,107296.07962912702,545578928.811446,11425227.809623603
7026488994.09729,1601334.0709387225,107136.89142739607,545581437.0144793,11425276.925870992
7026488975.31918,1598958.2759211634,106977.93940282342,545583941.4962552,11425325.969247805
7026488956.568929,1596586.0057158142,106819.22320500844,545586442.2622947,11425374.939862156
7026488937.846497,1594217.2550931408,106660.74248407033,545588939.3181106,11425423.837821998
7026488919.151842,1591852.0188313678,106502.49689064742,545591432.6692075,11425472.663235122
7026488900.484923,1589490.2917164676,106344.48607589636,545593922.3210818,11425521.416209163
7026488881.845699,1587132.0685421475,106186.70969149136,545596408.2792219,11425570.096851593
7026488863.234129,1584777.3441098395,106029.16738962337,545598890.5491079,11425618.705269726
7026488844.650172,1582426.1132286882,105871.85882299943,545601369.1362118,11425667.241570717
7026488826.093787,1580078.37071554,105714.7836448418,545603844.0459975,11425715.70586156
7026488807.564933,1577734.1113949302,105557.94150888722,545606315.2839209,11425764.098249093
7026488789.063569,1575393.3300990737,105401.33206938619,545608782.8554295,11425812.418839993
7026488770.589654,1573056.0216678518,105244.95498110216,545611246.7659631,11425860.66774078
7026488752.143147,1570722.1809488018,105088.80989931077,545613707.0209532,11425908.845057819
7026488733.7240095,1568391.8027971054,104932.89647979914,545616163.6258233,11425956.950897312
7026488715.332198,1566064.882075577,104777.21437886504,545618616.5859888,11426004.985365305
7026488696.967674,1563741.4136546531,104621.7632533162,545621065.9068571,11426052.948567688
7026488678.630396,1561421.3924123805,104466.54276046949,545623511.5938277,11426100.840610193
7026488660.320324,1559104.8132344051,104311.55255815022,545625953.6522919,11426148.661598396
7026488642.037417,1556791.6710139606,104156.79230469136,545628392.087633,11426196.411637714
7026488623.781636,1554481.9606518573,104002.2616589328,545630826.9052266,11426244.09083341
7026488605.552939,1552175.6770564707,103847.96028022053,545633258.1104399,11426291.69929059
7026488587.351288,1549872.8151437305,103693.88782840603,545635685.7086325,11426339.237114204
7026488569.1766405,1547573.3698371092,103540.04396384537,545638109.7051558,11426386.704409048
7026488551.028958,1545277.3360676116,103386.42834739856,545640530.1053535,11426434.10127976
7026488532.9082,1542984.7087737622,103233.04064042875,545642946.914561,11426481.427830823
7026488514.814327,1540695.4829015953,103079.88050480153,545645360.1381062,11426528.684166566
7026488496.747299,1538409.6534046435,102926.94760288415,545647769.7813089,11426575.870391162
7026488478.707076,1536127.2152439263,102774.24159754475,545650175.849481,11426622.986608632
7026488460.693618,1533848.1633879393,102621.76215215168,545652578.3479265,11426670.03292284
7026488442.706885,1531572.492812643,102469.50893057275,545654977.2819417,11426717.009437498
7026488424.746839,1529300.198501452,102317.48159717442,545657372.6568147,11426763.916256161
7026488406.813437,1527031.2754452233,102165.67981682114,545659764.4778261,11426810.753482234
7026488388.906643,1524765.7186422457,102014.10325487457,545662152.7502486,11426857.521218967
7026488371.026416,1522503.523098229,101862.75157719284,545664537.4793469,11426904.219569456
7026488353.172716,1520244.6838262922,101711.62445012985,545666918.670378,11426950.848636646
7026488335.345505,1517989.1958469534,101560.72154053448,545669296.3285911,11426997.408523327
7026488317.544743,1515737.0541881185,101410.0425157499,545671670.4592277,11427043.899332138
7026488299.7703905,1513488.25388507,101259.58704361282,545674041.0675213,11427090.321165565
7026488282.022409,1511242.7899804562,101109.35479245275,545676408.158698,11427136.674125943
7026488264.300759,1509000.6575242803,100959.34543109131,545678771.7379756,11427182.958315454
7026488246.605402,1506761.8515738896,100809.55862884142,545681131.8105648,11427229.173836129
7026488228.936298,1504526.3671939643,100659.99405550666,545683488.381668,11427275.320789848
7026488211.293409,1502294.199456507,100510.65138138046,545685841.4564801,11427321.399278337
7026488193.676696,1500065.3434408316,100361.53027724547,545688191.0401886,11427367.409403175
7026488176.086119,1497839.7942335524,100212.63041437273,545690537.1379727,11427413.35126579
7026488158.52164,1495617.5469285736,100063.951464521,545692879.7550045,11427459.224967457
7026488140.98322,1493398.596627078,99915.49309993605,545695218.896448,11427505.030609302
7026488123.470821,1491182.9384375166,99767.2549933499,545697554.5674598,11427550.7682923
7026488105.984405,1488970.5674755974,99619.23681798013,545699886.7731887,11427596.438117279
7026488088.5239315,1486761.4788642754,99471.43824752913,545702215.5187759,11427642.040184913
7026488071.089363,1484555.667733741,99323.85895618342,545704540.8093551,11427687.574595733
7026488053.680661,1482353.1292214096,99176.49861861288,545706862.6500522,11427733.041450113
7026488036.297788,1480153.8584719112,99029.35690997008,545709181.0459855,11427778.440848285
7026488018.940704,1477957.850637079,98882.43350588954,545711496.0022658,11427823.772890327
7026488001.609372,1475765.1008759395,98735.72808248701,545713807.5239964,11427869.037676172
7026487984.303754,1473575.604354701,98589.24031635879,545716115.6162727,11427914.235305605
7026487967.02381,1471389.3562467438,98442.96988458098,545718420.2841829,11427959.36587826
7026487949.769505,1469206.351732609,98296.91646470876,545720721.5328075,11428004.429493625
7026487932.540797,1467026.585999988,98151.07973477573,545723019.3672194,11428049.426251039
7026487915.337651,1464850.0542437118,98005.45937329317,545725313.7924843,11428094.356249698
7026487898.160028,1462676.7516657405,97860.05505924931,545727604.8136598,11428139.219588645
7026487881.007892,1460506.673475153,97714.86647210867,545729892.4357965,11428184.016366778
7026487863.881202,1458339.8148881362,97569.8932918113,545732176.6639373,11428228.74668285
7026487846.779922,1456176.171127974,97425.13519877211,545734457.5031177,11428273.410635468
7026487829.704014,1454015.7374250377,97280.59187388018,545736734.9583656,11428318.008323088
7026487812.65344,1451858.5090167744,97136.26299849802,545739009.0347015,11428362.539844027
7026487795.628164,1449704.4811476974,96992.14825446086,545741279.7371385,11428407.00529645
7026487778.628147,1447553.6490693758,96848.247324076,545743547.0706823,11428451.404778378
7026487761.653352,1445406.008040423,96704.55989012207,545745811.040331,11428495.738387687
7026487744.703741,1443261.5533264873,96561.08563584833,545748071.6510755,11428540.00622211
7026487727.779278,1441120.280200241,96417.824244974,545750328.9078991,11428584.208379231
7026487710.879924,1438982.1839413694,96274.77540168754,545752582.8157779,11428628.344956491
7026487694.005643,1436847.2598365622,96131.93879064596,545754833.3796804,11428672.416051188
7026487677.156397,1434715.503179501,95989.3140969741,545757080.6045679,11428716.421760473
7026487660.332149,1432586.9092708502,95846.90100626402,545759324.4953942,11428760.362181354
7026487643.532862,1430461.4734182463,95704.69920457416,545761565.057106,11428804.237410696
7026487626.758499,1428339.1909362872,95562.70837842881,545763802.2946423,11428848.04754522
7026487610.009024,1426220.0571465227,95420.92821481731,545766036.2129351,11428891.792681502
7026487593.284398,1424104.0673774437,95279.35840119339,545768266.8169088,11428935.472915975
7026487576.584586,1421991.2169644714,95137.99862547449,545770494.1114808,11428979.088344932
7026487559.909551,1419881.501249948,94996.84857604107,545772718.101561,11429022.639064517
7026487543.259254,1417774.9155831262,94855.90794173593,545774938.7920519,11429066.125170738
7026487526.633661,1415671.455320158,94715.17641186349,545777156.1878492,11429109.546759456
7026487510.032735,1413571.1158240857,94574.65367618915,545779370.2938408,11429152.903926393
7026487493.456438,1411473.8924648308,94434.33942493857,545781581.1149075,11429196.196767125
7026487476.904735,1409379.7806191843,94294.23334879702,545783788.6559231,11429239.425377091
7026487460.377587,1407288.7756707964,94154.33513890865,545785992.921754,11429282.589851586
7026487443.874961,1405200.8730101662,94014.64448687586,545788193.9172592,11429325.690285763
7026487427.396818,1403116.068034632,93875.1610847586,545790391.6472908,11429368.726774633
7026487410.943123,1401034.35614836,93735.8846250737,545792586.1166936,11429411.699413069
7026487394.513839,1398955.7327623358,93596.81480079415,545794777.3303051,11429454.6082958
7026487378.10893,1396880.1932943526,93457.95130534848,545796965.2929558,11429497.453517418
7026487361.728359,1394807.7331690025,93319.29383262007,545799150.0094688,11429540.235172374
7026487345.372092,1392738.3478176657,93180.84207694643,545801331.4846603,11429582.953354975
7026487329.0400915,1390672.0326785003,93042.5957331186,545803509.7233392,11429625.608159393
7026487312.732322,1388608.783196433,92904.5544963804,545805684.7303073,11429668.199679656
7026487296.448747,1386548.594823148,92766.71806242783,545807856.5103594,11429710.728009656
7026487280.189331,1384491.4630170781,92629.08612740836,545810025.0682828,11429753.193243144
7026487263.954039,1382437.3832433936,92491.65838792025,545812190.4088582,11429795.595473733
7026487247.742833,1380386.3509739933,92354.43454101191,545814352.5368588,11429837.934794893
7026487231.555679,1378338.3616874937,92217.41428418123,545816511.457051,11429880.211299963
7026487215.392541,1376293.4108692196,92080.59731537486,545818667.174194,11429922.425082136
7026487199.253383,1374251.4940111935,91943.98333298764,545820819.6930399,11429964.576234471
7026487183.138169,1372212.6066121268,91807.57203586186,545822969.0183339,11430006.664849889
7026487167.046865,1370176.7441774087,91671.36312328659,545825115.154814,11430048.69102117
7026487150.979435,1368143.902219097,91535.3562949971,545827258.1072112,11430090.65484096
7026487134.9358425,1366114.0762559075,91399.5512511741,545829397.8802496,11430132.556401763
7026487118.916053,1364087.2618132052,91263.94769244314,545831534.4786462,11430174.39579595
7026487102.920031,1362063.4544229934,91128.54531987393,545833667.9071109,11430216.173115756
7026487086.9477415,1360042.6496239044,90993.34383497968,545835798.1703469,11430257.888453275
7026487070.999149,1358024.8429611896,90858.34293971644,545837925.2730501,11430299.541900465
7026487055.074219,1356010.0299867096,90723.54233648248,545840049.2199095,11430341.13354915
7026487039.172915,1353998.2062589242,90588.94172811756,545842170.0156075,11430382.663491016
7026487023.295203,1351989.3673428833,90454.54081790234,545844287.664819,11430424.131817613
7026487007.441048,1349983.508810216,90320.33930955769,545846402.1722124,11430465.538620355
7026486991.6104145,1347980.6262391224,90186.33690724407,545848513.5424489,11430506.883990522
7026486975.803268,1345980.715214362,90052.53331556084,545850621.780183,11430548.168019257
7026486960.019574,1343983.771327245,89918.92823954564,545852726.8900621,11430589.39079757
7026486944.259297,1341989.7901756235,89785.52138467372,545854828.8767269,11430630.552416332
7026486928.522403,1339998.7673638794,89652.31245685728,545856927.7448109,11430671.652966281
7026486912.808856,1338010.698502917,89519.30116244488,545859023.4989413,11430712.692538023
7026486897.118623,1336025.5792101522,89386.48720822071,545861116.1437378,11430753.671222027
7026486881.451668,1334043.4051095028,89253.87030140402,545863205.6838136,11430794.589108627
7026486865.807957,1332064.1718313796,89121.4501496484,545865292.1237749,11430835.446288025
7026486850.187455,1330087.8750126758,88989.22646104121,545867375.4682212,11430876.242850289
7026486834.590129,1328114.510296758,88857.19894410289,545869455.721745,11430916.97888535
7026486819.015944,1326144.0733334566,88725.3673077863,545871532.8889322,11430957.654483013
7026486803.464865,1324176.5597790559,88593.73126147618,545873606.9743619,11430998.269732941
7026486787.936858,1322211.9652962848,88462.29051498836,545875677.982606,11431038.824724669
7026486772.43189,1320250.285554307,88331.04477856925,545877745.9182303,11431079.319547597
7026486756.949924,1318291.516228712,88199.99376289513,545879810.7857932,11431119.754290996
7026486741.490929,1316335.6530015043,88069.1371790715,545881872.5898466,11431160.129044
7026486726.054869,1314382.6915610954,87938.47473863255,545883931.3349357,11431200.443895614
7026486710.64171,1312432.6276022934,87808.00615354035,545885987.0255988,11431240.69893471
7026486695.251419,1310485.4568262938,87677.73113618439,545888039.6663677,11431280.894250026
7026486679.883962,1308541.1749406701,87547.64939938084,545890089.2617671,11431321.029930172
7026486664.539304,1306599.777659364,87417.76065637196,545892135.8163155,11431361.106063625
7026486649.217412,1304661.2607026761,87288.06462082543,545894179.3345243,11431401.12273873
7026486633.918253,1302725.6197972565,87158.56100683376,545896219.8208982,11431441.080043701
7026486618.641792,1300792.8506760956,87029.24952891363,545898257.2799354,11431480.978066623
7026486603.387996,1298862.9490785142,86900.12990200528,545900291.7161274,11431520.816895448
7026486588.156831,1296935.9107501549,86771.20184147189,545902323.1339589,11431560.596617999
7026486572.948263,1295011.7314429714,86642.4650630989,545904351.5379082,11431600.317321967
7026486557.7622595,1293090.4069152207,86513.91928309346,545906376.9324467,11431639.979094915
7026486542.598786,1291171.9329314525,86385.56421808375,545908399.3220394,11431679.582024274
7026486527.45781,1289256.305262501,86257.39958511834,545910418.7111443,11431719.126197347
7026486512.339298,1287343.519685474,86129.42510166566,545912435.1042132,11431758.611701308
7026486497.2432165,1285433.5719837453,86001.64048561326,545914448.5056912,11431798.038623199
7026486482.169532,1283526.4579469445,85874.04545526726,545916458.9200165,11431837.407049935
7026486467.118211,1281622.1733709474,85746.63972935171,545918466.3516212,11431876.717068302
7026486452.08922,1279720.7140578676,85619.42302700797,545920470.8049302,11431915.968764955
7026486437.082527,1277822.075816047,85492.3950677941,545922472.2843626,11431955.162226424
7026486422.098099,1275926.2544600456,85365.55557168424,545924470.7943302,11431994.297539108
7026486407.135901,1274033.245810634,85238.90425906795,545926466.3392389,11432033.374789277
7026486392.195903,1272143.0456947829,85112.44085074966,545928458.9234877,11432072.394063078
7026486377.27807,1270255.649945654,84986.16506794801,545930448.551469,11432111.355446523
7026486362.38237,1268371.0544025912,84860.07663229525,545932435.2275689,11432150.259025503
7026486347.50877,1266489.2549111114,84734.17526583666,545934418.9561669,11432189.104885777
7026486332.657237,1264610.2473228953,84608.46069102985,545936399.741636,11432227.89311298
7026486317.827738,1262734.0274957782,84482.93263074424,545938377.5883429,11432266.623792617
7026486303.020241,1260860.5912937403,84357.59080826039,545940352.5006474,11432305.297010068
7026486288.234713,1258989.934586899,84232.43494726942,545942324.4829032,11432343.912850587
7026486273.471121,1257122.0532514981,84107.46477187239,545944293.5394574,11432382.4713993
7026486258.729432,1255256.9431699004,83982.6800065797,545946259.6746508,11432420.972741205
7026486244.009615,1253394.6002305772,83858.08037631046,545948222.8928175,11432459.416961178
7026486229.311637,1251535.0203280998,83733.66560639192,545950183.1982852,11432497.804143967
7026486214.635466,1249678.1993631306,83609.43542255882,545952140.5953755,11432536.134374194
7026486199.981068,1247824.133242414,83485.38955095282,545954095.0884033,11432574.407736355
7026486185.348412,1245972.8178787674,83361.5277181219,545956046.6816771,11432612.624314824
7026486170.737465,1244124.2491910716,83237.84965101973,545957995.3794991,11432650.784193845
7026486156.148196,1242278.4231042627,83114.35507700506,545959941.1861651,11432688.88745754
7026486141.580572,1240435.3355493224,82991.0437238412,545961884.1059645,11432726.934189906
7026486127.034561,1238594.9824632697,82867.91531969528,545963824.1431805,11432764.924474815
7026486112.510132,1236757.3597891515,82744.9695931378,545965761.3020897,11432802.858396012
7026486098.007251,1234922.4634760336,82622.20627314191,545967695.5869623,11432840.736037122
7026486083.5258875,1233090.2894789919,82499.62508908293,545969627.0020626,11432878.557481645
7026486069.066009,1231260.8337591037,82377.2257707376,545971555.551648,11432916.322812954
7026486054.6275835,1229434.0922834382,82255.00804828365,545973481.2399702,11432954.0321143
7026486040.21058,1227610.0610250484,82132.97165229908,545975404.071274,11432991.685468815
7026486025.814965,1225788.7359629616,82011.11631376164,545977324.0497984,11433029.2829595
7026486011.440709,1223970.1130821707,81889.44176404821,545979241.1797757,11433066.824669238
7026485997.087779,1222154.1883736255,81767.94773493419,545981155.4654322,11433104.310680788
7026485982.756144,1220340.957834224,81646.63395859294,545983066.9109877,11433141.741076784
7026485968.44577,1218530.417466803,81525.50016759518,545984975.5206561,11433179.115939742
7026485954.156629,1216722.5632801296,81404.5460949084,545986881.2986447,11433216.43535205
7026485939.888687,1214917.3912888926,81283.77147389624,545988784.2491546,11433253.699395977
7026485925.641914,1213114.8975136937,81163.17603831796,545990684.3763808,11433290.90815367
7026485911.416278,1211315.0779810383,81042.75952232782,545992581.684512,11433328.061707154
7026485897.211747,1209517.9287233271,80922.5216604745,545994476.1777308,11433365.160138331
7026485883.028291,1207723.4457788472,80802.46218770048,545996367.8602135,11433402.203528984
7026485868.865878,1205931.6251917635,80682.58083934155,545998256.7361301,11433439.19196077
7026485854.724477,1204142.4630121102,80562.87735112611,546000142.8096446,11433476.125515232
7026485840.604056,1202355.9552957811,80443.35145917466,546002026.0849147,11433513.004273785
7026485826.504585,1200572.0981045226,80324.00289999922,546003906.566092,11433549.828317728
7026485812.426033,1198790.887505923,80204.83141050271,546005784.257322,11433586.597728236
7026485798.368368,1197012.3195734054,80085.83672797839,546007659.1627437,11433623.312586363
7026485784.33156,1195236.3903862187,79967.01859010926,546009531.2864904,11433659.972973049
7026485770.3155775,1193463.0960294283,79848.37673496756,546011400.6326891,11433696.578969108
7026485756.32039,1191692.4325939082,79729.9109010141,546013267.2054607,11433733.130655235
7026485742.345965,1189924.396176332,79611.62082709771,546015131.0089198,11433769.628112007
7026485728.392274,1188158.9828791644,79493.50625245468,546016992.0471753,11433806.07141988
7026485714.459285,1186396.1888106528,79375.5669167082,546018850.3243295,11433842.460659193
7026485700.546967,1184636.0100848184,79257.80255986772,546020705.844479,11433878.795910161
7026485686.65529,1182878.4428214477,79140.21292232847,546022558.6117141,11433915.077252885
7026485672.784223,1181123.4831460845,79022.79774487081,546024408.6301192,11433951.304767346
7026485658.933736,1179371.12719002,78905.55676865969,546026255.9037726,11433987.478533404
7026485645.103798,1177621.3710902857,78788.48973524407,546028100.4367464,11434023.5986308
7026485631.294378,1175874.2109896445,78671.59638655638,546029942.2331067,11434059.665139163
7026485617.505447,1174129.6430365818,78554.87646491191,546031781.2969139,11434095.678137997
7026485603.736974,1172387.6633852972,78438.32971300826,546033617.6322218,11434131.637706691
7026485589.988928,1170648.268195696,78321.95587392479,546035451.2430787,11434167.543924516
7026485576.261279,1168911.453633381,78205.754691122,546037282.1335267,11434203.396870626
7026485562.553997,1167177.215869644,78089.72590844105,546039110.3076018,11434239.196624056
7026485548.867051,1165445.5510814565,77973.8692701031,546040935.7693342,11434274.943263723
